Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Flood?
34.4,23.6,45.0,76.0,0.3,1.6,0.0
33.2,19.2,1.0,70.0,0.1,1.7,0.0
29.4,12.4,0.0,70.0,0.3,0.5,0.0
29.0,11.2,4.0,68.0,0.4,0.7,0.0
35.0,13.8,19.0,62.0,0.3,1.0,0.0
37.7,20.6,0.0,53.0,0.4,0.8,0.0
37.6,22.4,229.0,71.0,1.8,3.6,1.0
37.3,22.1,241.0,81.0,1.5,4.3,1.0
36.5,24.2,543.0,90.0,1.3,6.2,1.0
34.5,26.7,399.0,88.0,1.7,6.3,1.0
36.7,26.8,157.0,84.0,1.9,5.0,1.0
35.4,26.6,121.0,82.0,1.2,4.1,1.0
34.7,23.1,162.0,81.0,0.9,2.8,1.0
32.5,20.0,10.0,78.0,0.5,2.5,0.0
29.5,14.2,33.0,73.0,0.7,1.2,0.0
28.5,11.4,1.0,65.0,0.7,0.7,0.0
31.8,14.0,46.0,64.0,0.7,1.7,0.0
35.5,16.3,62.0,58.0,0.9,2.0,0.0
37.5,22.2,93.0,62.0,2.3,2.4,0.0
37.1,24.0,104.0,78.0,3.3,4.5,1.0
35.0,25.1,492.0,88.0,1.9,5.4,1.0
33.0,25.8,126.0,87.0,1.8,5.5,1.0
33.0,25.8,149.0,87.0,1.8,5.5,1.0
33.5,25.6,545.0,85.0,1.7,5.6,1.0
33.1,23.9,92.0,78.0,1.6,3.4,0.0
31.2,18.4,24.0,73.0,1.1,1.0,0.0
27.5,12.9,0.0,70.0,1.6,0.4,0.0
27.4,12.8,45.0,73.0,1.0,1.1,0.0
31.5,13.1,17.0,69.0,1.1,1.5,0.0
37.5,17.5,2.0,45.0,1.4,0.8,0.0
37.7,23.1,35.0,58.0,1.9,1.6,0.0
37.5,25.8,13.0,51.0,2.6,1.3,0.0
37.7,26.1,46.0,73.0,2.7,4.6,0.0
35.8,26.0,492.0,88.0,2.2,6.2,1.0
35.0,26.3,275.0,85.0,2.2,5.2,1.0
35.7,25.6,379.0,84.0,1.6,4.6,1.0
34.1,23.6,188.0,80.0,0.9,2.0,1.0
33.0,20.4,28.0,75.0,0.7,2.0,0.0
27.0,14.0,28.0,79.0,1.0,1.0,0.0
28.6,11.5,29.0,73.0,1.0,0.7,0.0
32.2,12.9,12.0,66.0,1.2,1.2,0.0
37.0,18.0,69.0,58.0,1.8,1.7,0.0
37.2,24.9,0.0,50.0,2.9,1.5,0.0
37.5,23.4,156.0,75.0,3.0,4.3,1.0
35.0,25.9,349.0,86.0,2.2,4.8,1.0
36.0,26.3,281.0,89.0,2.5,5.9,1.0
35.5,26.5,316.0,86.0,1.8,5.6,1.0
34.3,26.6,215.0,84.0,0.7,4.3,1.0
33.5,23.1,149.0,81.0,0.7,2.3,1.0
30.5,17.9,0.0,71.0,0.7,0.5,0.0
28.5,14.0,0.0,70.0,0.9,0.9,0.0
26.8,10.2,71.0,76.0,1.2,1.5,0.0
32.3,11.7,49.0,69.0,1.0,1.3,0.0
38.6,16.9,26.0,63.0,1.4,2.6,0.0
39.8,21.2,240.0,72.0,1.5,2.9,1.0
38.2,23.7,290.0,79.0,1.4,4.1,1.0
40.7,26.2,159.0,83.0,1.7,4.5,1.0
36.2,26.4,574.0,89.0,1.7,6.2,1.0
34.1,25.9,340.0,85.0,2.1,5.4,1.0
33.7,26.2,398.0,84.0,1.6,5.2,1.0
33.9,23.7,0.0,72.0,0.5,1.0,0.0
31.4,17.5,3.0,68.0,1.1,0.7,0.0
27.8,11.4,91.0,75.0,1.3,1.5,0.0
25.9,11.3,0.0,73.0,0.7,0.5,0.0
29.7,13.2,10.0,66.0,0.9,1.7,0.0
35.8,17.5,80.0,66.0,0.9,2.2,0.0
38.3,22.1,139.0,68.0,2.2,2.3,1.0
38.4,25.2,43.0,67.0,2.2,1.6,0.0
37.5,25.6,260.0,83.0,2.1,5.3,1.0
38.3,26.5,189.0,84.0,2.0,5.5,1.0
33.8,25.9,217.0,87.0,2.5,5.8,1.0
35.4,26.2,66.0,80.0,1.6,3.5,0.0
35.1,22.2,38.0,76.0,0.9,1.6,0.0
32.2,16.7,60.0,76.0,0.9,1.4,0.0
27.0,11.4,1.0,73.0,1.1,0.5,0.0
28.5,10.2,1.0,73.0,1.4,0.9,0.0
32.3,11.7,2.0,62.0,1.7,1.2,0.0
38.6,16.9,4.0,51.0,2.3,1.0,0.0
39.8,21.2,34.0,58.0,4.0,2.7,0.0
38.2,23.7,121.0,78.0,4.9,4.2,1.0
40.7,26.2,65.0,77.0,5.4,4.3,0.0
36.2,26.5,366.0,84.0,4.7,4.9,1.0
34.1,25.9,505.0,87.0,2.6,5.2,1.0
33.7,26.2,149.0,87.0,2.3,5.2,1.0
33.9,23.7,358.0,83.0,1.2,3.6,1.0
31.4,17.5,0.0,76.0,1.5,1.1,0.0
27.8,11.4,24.0,76.0,1.3,1.4,0.0
26.6,11.0,31.0,77.0,1.2,1.7,0.0
29.6,12.3,1.0,66.0,2.0,2.2,0.0
38.7,16.9,0.0,54.0,1.9,0.6,0.0
42.5,23.6,10.0,57.0,3.0,1.9,0.0
40.2,25.0,94.0,76.0,3.7,4.2,0.0
38.1,25.8,325.0,87.0,3.6,5.9,1.0
33.6,25.5,294.0,88.0,3.0,6.2,1.0
35.1,25.7,321.0,88.0,2.7,6.2,1.0
33.8,24.9,297.0,84.0,2.1,4.5,1.0
34.1,23.6,202.0,82.0,1.6,2.7,1.0
30.6,16.4,0.0,72.0,1.6,0.7,0.0
28.6,11.7,0.0,75.0,1.3,0.6,0.0
28.2,11.9,4.0,76.0,1.2,1.8,0.0
31.6,11.8,7.0,65.0,1.5,0.7,0.0
38.9,18.9,3.0,56.0,2.3,1.2,0.0
43.8,23.5,71.0,61.0,2.6,1.7,0.0
36.0,22.9,190.0,78.0,3.2,4.3,1.0
37.3,25.7,232.0,85.0,2.5,5.5,1.0
33.6,25.3,274.0,89.0,2.7,6.2,1.0
35.0,26.0,146.0,86.0,2.4,5.4,1.0
34.0,25.4,233.0,87.0,1.8,5.6,1.0
34.0,22.4,77.0,82.0,1.4,2.4,0.0
31.4,16.3,3.0,76.0,1.2,1.0,0.0
28.0,12.6,12.0,77.0,1.2,0.8,0.0
29.4,10.9,3.0,75.0,1.6,1.2,0.0
32.0,12.9,12.0,67.0,1.5,1.5,0.0
41.5,17.1,19.0,51.0,1.8,1.0,0.0
41.0,22.0,93.0,69.0,2.8,2.9,0.0
40.0,22.6,81.0,73.0,2.3,3.0,0.0
40.8,25.8,175.0,81.0,2.9,5.1,1.0
34.0,25.8,262.0,87.0,2.9,6.3,1.0
35.5,26.0,238.0,84.0,2.1,5.7,1.0
35.2,24.9,406.0,87.0,2.4,5.9,1.0
32.1,21.9,190.0,84.0,1.6,3.2,1.0
31.5,18.1,27.0,81.0,1.4,1.9,0.0
29.0,13.8,4.0,79.0,1.5,1.7,0.0
28.0,11.1,0.0,76.0,1.6,1.1,0.0
33.5,13.6,4.0,69.0,1.4,1.1,0.0
38.6,18.5,12.0,61.0,1.8,2.2,0.0
41.0,22.3,76.0,60.0,2.5,2.4,0.0
42.5,23.8,102.0,66.0,1.8,2.2,0.0
40.1,25.9,228.0,82.0,2.5,5.5,1.0
34.2,25.7,488.0,90.0,2.2,6.6,1.0
38.0,25.7,400.0,88.0,2.2,6.0,1.0
34.5,26.1,193.0,87.0,1.7,5.6,1.0
34.6,23.1,43.0,80.0,1.0,2.2,0.0
32.4,17.9,5.0,79.0,1.0,2.3,0.0
28.5,13.4,4.0,78.0,1.3,0.9,0.0
27.8,11.3,1.0,75.0,1.1,0.8,0.0
31.2,13.8,30.0,73.0,1.3,1.7,0.0
36.8,17.5,36.0,64.0,1.7,2.1,0.0
42.0,22.2,60.0,65.0,2.1,2.5,0.0
40.4,23.9,139.0,79.0,3.0,4.9,1.0
38.3,25.2,407.0,86.0,2.6,5.9,1.0
34.0,25.9,301.0,88.0,2.1,6.2,1.0
34.2,25.9,359.0,87.0,1.9,6.4,1.0
35.8,25.6,89.0,83.0,1.7,5.1,1.0
33.8,22.2,10.0,82.0,1.2,2.6,0.0
33.8,17.6,10.0,76.0,1.5,2.0,0.0
28.0,14.1,0.0,80.0,1.1,1.0,0.0
26.7,8.4,4.0,75.0,1.1,0.4,0.0
33.7,11.1,8.0,64.0,1.7,0.7,0.0
37.9,15.8,5.0,56.0,1.5,1.6,0.0
42.7,21.7,2.0,51.0,2.2,1.2,0.0
43.7,24.9,224.0,73.0,2.6,3.9,1.0
36.0,25.3,190.0,85.0,2.3,5.5,1.0
36.0,25.2,357.0,89.0,1.7,6.4,1.0
35.4,25.7,117.0,86.0,1.7,5.4,1.0
35.2,25.2,332.0,88.0,1.8,5.7,1.0
34.5,23.1,78.0,84.0,1.0,3.6,0.0
32.4,15.7,0.0,80.0,0.9,1.1,0.0
28.3,10.9,8.0,80.0,1.2,1.1,0.0
29.7,10.0,0.0,80.0,1.1,0.2,0.0
30.5,13.6,34.0,77.0,1.2,2.3,0.0
36.4,16.5,46.0,75.0,1.5,2.8,0.0
39.4,21.5,97.0,71.0,2.4,3.2,0.0
36.2,23.4,301.0,82.0,1.8,4.4,1.0
36.2,25.4,263.0,86.0,2.3,5.9,1.0
33.7,25.4,462.0,89.0,1.7,6.8,1.0
36.4,25.4,238.0,85.0,1.6,5.4,1.0
35.9,24.8,180.0,87.0,1.7,6.1,1.0
33.2,20.6,127.0,84.0,1.3,4.0,0.0
32.7,17.7,17.0,78.0,1.2,2.0,0.0
29.2,10.9,0.0,77.0,1.1,0.8,0.0
29.3,9.4,24.0,76.0,1.2,1.3,0.0
34.0,13.2,0.0,71.0,1.4,0.9,0.0
38.7,18.3,18.0,66.0,1.3,1.7,0.0
40.2,22.0,20.0,62.0,1.8,2.3,0.0
40.2,24.4,157.0,79.0,2.6,5.1,1.0
35.2,25.5,211.0,86.0,1.8,6.0,1.0
35.3,25.7,286.0,88.0,2.3,6.2,1.0
36.1,25.7,96.0,87.0,1.9,6.0,1.0
35.3,24.9,511.0,90.0,1.2,6.6,1.0
35.0,22.4,84.0,86.0,1.0,3.4,1.0
32.0,15.2,0.0,79.0,0.9,1.2,0.0
29.0,11.7,92.0,81.0,1.1,1.6,0.0
27.5,10.4,0.0,82.0,1.0,0.5,0.0
28.5,11.9,33.0,76.0,1.1,1.1,0.0
39.5,17.1,0.0,57.0,1.8,0.8,0.0
42.7,22.9,16.0,53.0,2.0,1.7,0.0
40.6,23.3,118.0,71.0,2.3,3.1,0.0
39.6,25.7,85.0,78.0,2.1,4.5,0.0
36.5,25.3,244.0,87.0,1.7,6.2,1.0
36.0,25.7,185.0,86.0,1.5,5.5,1.0
35.3,25.2,124.0,83.0,1.3,4.1,1.0
35.0,22.2,29.0,83.0,0.7,2.5,0.0
32.8,16.3,5.0,78.0,0.9,1.8,0.0
27.9,10.7,0.0,78.0,1.0,0.6,0.0
31.6,9.0,0.0,77.0,0.9,1.1,0.0
34.0,13.4,5.0,68.0,1.2,1.1,0.0
37.3,15.8,55.0,58.0,1.3,1.6,0.0
39.6,21.9,84.0,66.0,1.7,3.4,0.0
39.2,23.1,74.0,78.0,2.2,4.8,0.0
37.6,25.2,455.0,84.0,2.1,5.8,1.0
34.6,26.0,241.0,87.0,1.7,6.0,1.0
34.4,26.5,177.0,88.0,1.4,6.1,1.0
34.9,25.5,357.0,89.0,1.3,5.6,1.0
34.5,23.5,159.0,85.0,0.7,3.1,1.0
31.0,18.1,4.0,81.0,0.7,1.1,0.0
29.0,13.5,0.0,77.0,0.9,1.2,0.0
28.2,11.7,18.0,73.0,0.9,1.1,0.0
31.8,12.6,36.0,72.0,0.8,1.3,0.0
38.0,18.3,5.0,65.0,1.3,1.4,0.0
39.6,22.6,31.0,63.0,1.5,2.9,0.0
42.5,25.3,115.0,73.0,1.7,3.9,0.0
38.4,26.0,237.0,85.0,1.5,5.8,1.0
33.8,26.3,171.0,84.0,1.6,5.5,1.0
35.0,26.2,206.0,84.0,1.4,5.6,1.0
34.6,24.8,171.0,79.0,0.9,4.4,1.0
34.4,22.3,130.0,72.0,0.6,2.4,0.0
31.5,17.8,22.0,69.0,0.4,1.7,0.0
28.8,11.6,0.0,69.0,0.7,0.4,0.0
26.5,9.6,17.0,70.0,0.8,1.5,0.0
29.6,12.9,31.0,71.0,0.5,1.4,0.0
39.8,17.3,9.0,62.0,0.7,2.0,0.0
42.2,23.1,8.0,58.0,1.0,2.1,0.0
43.3,26.5,91.0,69.0,1.6,4.0,0.0
38.6,26.5,291.0,84.0,1.3,6.0,1.0
34.2,26.1,287.0,88.0,1.4,6.4,1.0
35.5,26.1,270.0,86.0,1.0,5.9,1.0
34.5,25.8,370.0,86.0,1.2,5.8,1.0
34.6,23.8,13.0,80.0,0.5,2.7,0.0
33.0,18.1,44.0,75.0,0.6,2.5,0.0
28.4,12.5,1.0,72.0,0.5,0.8,0.0
26.4,11.0,0.0,79.0,0.6,1.3,0.0
31.2,13.2,21.0,76.0,0.7,1.1,0.0
38.2,19.4,4.0,64.0,0.8,1.6,0.0
42.0,22.5,73.0,61.0,1.0,2.4,0.0
41.4,25.3,95.0,74.0,1.3,3.7,0.0
36.5,25.1,284.0,85.0,1.3,5.4,1.0
35.2,26.3,106.0,88.0,1.1,6.3,1.0
35.2,26.0,270.0,88.0,1.0,6.3,1.0
35.7,26.1,298.0,86.0,0.7,4.6,1.0
34.7,22.8,118.0,85.0,0.7,2.8,1.0
32.6,16.8,0.0,79.0,0.6,0.9,0.0
28.0,12.0,0.0,75.0,0.9,0.9,0.0
26.0,9.7,8.0,76.0,0.7,1.4,0.0
30.8,12.2,35.0,72.0,0.8,1.5,0.0
36.0,18.7,19.0,66.0,1.0,2.1,0.0
37.8,20.4,56.0,72.0,1.4,3.6,0.0
40.2,24.4,53.0,71.0,1.3,3.8,0.0
38.5,25.4,242.0,82.0,1.7,5.4,1.0
34.8,26.0,763.0,89.0,1.3,6.2,1.0
35.8,26.4,468.0,88.0,1.2,6.1,1.0
34.2,25.2,348.0,88.0,0.7,5.8,1.0
33.7,22.0,4.0,82.0,0.3,2.1,0.0
32.6,18.7,44.0,81.0,0.4,2.5,0.0
27.5,13.5,22.0,85.0,0.7,3.0,0.0
25.6,10.4,16.0,84.0,0.5,2.7,0.0
31.7,13.9,5.0,75.0,0.6,2.2,0.0
35.6,16.2,52.0,69.0,0.9,2.7,0.0
38.5,22.1,33.0,74.0,1.2,3.3,0.0
41.8,24.9,129.0,76.0,1.6,4.9,1.0
42.8,27.5,92.0,82.0,1.5,5.2,1.0
35.5,26.5,404.0,90.0,1.4,6.6,1.0
35.0,26.8,268.0,89.0,1.2,6.7,1.0
36.0,26.2,310.0,88.0,1.0,5.0,1.0
35.7,25.0,198.0,86.0,0.5,3.9,1.0
31.7,20.3,33.0,84.0,0.8,2.4,0.0
29.2,14.0,0.0,79.0,0.9,0.2,0.0
28.5,11.2,0.0,78.0,1.0,0.5,0.0
34.3,14.1,0.0,72.0,0.9,0.7,0.0
38.7,17.8,0.0,58.0,0.9,0.4,0.0
41.8,25.7,9.0,69.0,1.5,2.5,0.0
39.8,24.9,144.0,80.0,1.6,4.4,1.0
39.7,26.3,348.0,84.0,1.3,5.6,1.0
34.9,25.9,349.0,90.0,1.1,6.6,1.0
35.0,26.0,354.0,90.0,1.0,6.6,1.0
34.2,25.6,502.0,90.0,1.2,5.8,1.0
33.1,24.3,155.0,87.0,0.7,4.0,1.0
32.5,18.2,1.0,80.0,0.4,1.3,0.0
29.1,14.1,0.0,78.0,0.7,0.5,0.0
28.1,10.7,4.0,80.0,0.7,1.2,0.0
28.8,12.9,47.0,76.0,0.7,2.5,0.0
35.8,17.6,27.0,68.0,0.8,1.7,0.0
39.5,23.1,136.0,73.0,1.6,3.2,1.0
38.4,24.3,198.0,82.0,1.2,4.6,1.0
36.3,25.9,222.0,85.0,1.3,5.6,1.0
35.1,26.6,115.0,86.0,1.3,5.8,1.0
35.3,26.4,192.0,87.0,0.8,5.9,1.0
34.6,25.3,644.0,90.0,0.9,5.4,1.0
34.8,24.0,85.0,85.0,0.5,3.3,1.0
32.0,18.3,0.0,81.0,0.4,0.6,0.0
27.3,12.7,0.0,77.0,0.6,0.7,0.0
28.0,9.4,0.0,75.0,0.7,0.6,0.0
31.6,12.9,0.0,72.0,0.7,0.9,0.0
37.9,17.5,9.0,62.0,0.8,1.7,0.0
40.0,22.9,13.0,63.0,1.2,2.8,0.0
37.0,23.8,189.0,82.0,1.2,4.3,1.0
35.2,25.6,324.0,87.0,1.8,6.2,1.0
34.5,26.4,338.0,87.0,1.6,6.0,1.0
35.0,26.6,210.0,86.0,1.1,5.7,1.0
35.5,26.1,95.0,87.0,1.0,5.4,1.0
34.0,24.0,184.0,87.0,0.7,4.2,1.0
33.2,19.2,1.0,83.0,0.6,2.0,0.0
27.5,12.9,0.0,83.0,0.8,0.9,0.0
28.0,12.3,10.0,79.0,0.9,1.8,0.0
32.7,13.3,0.0,71.0,0.7,1.2,0.0
37.3,18.4,20.0,65.0,1.1,2.0,0.0
37.9,22.6,96.0,76.0,1.9,4.0,0.0
39.2,24.2,196.0,83.0,1.4,4.6,1.0
35.8,25.7,222.0,86.0,1.4,6.0,1.0
37.2,26.6,316.0,88.0,1.2,6.5,1.0
35.3,26.2,238.0,87.0,1.3,5.8,1.0
35.3,25.6,281.0,86.0,1.1,5.1,1.0
35.0,22.3,48.0,82.0,0.5,2.4,0.0
31.5,17.8,17.0,81.0,0.9,2.0,0.0
29.4,12.9,0.0,82.0,0.8,1.0,0.0
26.1,8.5,3.0,81.0,1.1,1.4,0.0
33.0,14.2,18.0,77.0,0.7,1.9,0.0
35.8,18.0,64.0,72.0,1.0,2.4,0.0
40.3,23.5,45.0,70.0,1.3,2.9,0.0
41.4,24.6,84.0,73.0,1.5,3.3,0.0
38.6,25.8,280.0,83.0,1.3,5.5,1.0
34.8,26.6,230.0,86.0,1.4,5.8,1.0
35.5,26.8,128.0,85.0,1.1,5.0,1.0
34.6,26.1,262.0,87.0,1.0,5.5,1.0
34.4,24.0,292.0,88.0,0.7,5.0,1.0
31.6,17.4,0.0,80.0,0.4,0.5,0.0
29.0,13.5,6.0,79.0,0.8,1.4,0.0
26.0,10.9,10.0,83.0,1.0,2.0,0.0
35.0,13.4,0.0,71.0,0.7,0.4,0.0
39.7,20.1,0.0,65.0,1.1,1.4,0.0
40.8,23.3,61.0,73.0,1.6,3.9,0.0
42.2,25.3,92.0,68.0,1.4,3.5,0.0
36.6,25.4,507.0,84.0,1.3,5.9,1.0
35.8,25.9,339.0,87.0,1.3,6.4,1.0
35.0,26.3,275.0,86.0,1.4,5.6,1.0
34.6,25.5,349.0,88.0,1.7,6.3,1.0
35.0,22.2,153.0,84.0,0.7,3.0,1.0
30.5,16.3,0.0,78.0,0.4,0.5,0.0
29.0,14.2,0.0,78.0,0.7,0.5,0.0
26.4,11.3,14.0,80.0,0.7,2.1,0.0
33.2,15.0,1.0,70.0,1.0,1.4,0.0
36.0,19.7,104.0,71.0,0.9,3.1,0.0
38.6,23.5,27.0,69.0,1.1,2.8,0.0
39.8,24.4,108.0,76.0,1.3,4.0,0.0
42.8,26.1,92.0,77.0,1.3,5.2,1.0
34.3,26.1,492.0,87.0,1.2,6.3,1.0
36.0,26.7,161.0,87.0,0.9,6.3,1.0
36.2,26.0,131.0,85.0,0.9,5.4,1.0
33.6,23.2,275.0,87.0,0.7,4.5,1.0
30.8,16.6,0.0,81.0,0.5,1.0,0.0
27.8,13.0,0.0,75.0,0.7,1.0,0.0
27.8,10.6,0.0,76.0,0.6,0.7,0.0
36.8,16.2,0.0,72.0,0.5,0.6,0.0
39.6,18.5,7.0,59.0,0.8,2.0,0.0
39.0,23.0,36.0,70.0,1.3,3.6,0.0
39.0,24.4,189.0,77.0,1.2,4.4,1.0
37.5,26.2,188.0,85.0,0.9,5.8,1.0
36.4,26.6,130.0,86.0,1.4,6.0,1.0
35.8,26.0,247.0,86.0,1.2,5.7,1.0
35.5,25.5,302.0,87.0,1.1,5.6,1.0
36.0,23.5,36.0,83.0,0.5,2.5,0.0
31.5,17.8,10.0,80.0,0.4,2.5,0.0
28.2,12.7,0.0,79.0,0.4,0.2,0.0
28.3,9.4,0.0,76.0,0.3,0.5,0.0
30.5,14.6,27.0,79.0,0.6,2.3,0.0
37.4,17.1,59.0,67.0,0.6,1.3,0.0
39.4,23.7,13.0,69.0,1.1,3.3,0.0
40.2,24.9,260.0,75.0,0.8,3.3,1.0
39.8,25.6,313.0,84.0,1.2,5.9,1.0
36.7,26.0,724.0,88.0,1.0,6.6,1.0
36.8,26.7,236.0,86.0,0.8,5.3,1.0
35.6,26.1,309.0,87.0,0.8,5.8,1.0
35.5,23.3,76.0,84.0,0.4,3.3,1.0
32.5,18.5,1.0,79.0,0.6,1.3,0.0
28.0,11.5,0.0,78.0,0.5,0.3,0.0
28.3,11.1,26.0,79.0,0.6,1.9,0.0
30.4,12.0,0.0,73.0,0.6,1.1,0.0
38.2,20.1,0.0,69.0,0.9,2.2,0.0
40.0,23.1,30.0,67.0,0.9,2.2,0.0
38.0,24.2,144.0,75.0,1.0,3.4,1.0
36.0,25.7,247.0,86.0,1.2,5.8,1.0
34.5,26.0,373.0,89.0,1.0,6.4,1.0
35.4,26.4,245.0,86.0,1.1,6.0,1.0
35.3,25.8,129.0,86.0,0.8,5.3,1.0
34.0,22.6,121.0,84.0,0.6,2.7,0.0
32.0,16.5,0.0,79.0,0.4,0.9,0.0
29.0,15.0,0.0,86.0,0.5,2.4,0.0
26.8,12.3,1.0,83.0,1.9,0.6,0.0
33.8,12.6,7.0,68.0,2.4,0.4,0.0
35.8,18.0,28.0,63.0,2.2,2.1,0.0
41.2,23.9,0.0,62.0,2.6,2.1,0.0
41.5,24.4,131.0,76.0,2.2,3.8,0.0
39.5,26.6,126.0,77.0,1.9,4.4,1.0
36.0,26.6,183.0,85.0,2.2,6.0,1.0
35.5,26.4,240.0,87.0,1.9,6.4,1.0
35.7,25.9,282.0,85.0,2.0,4.8,1.0
34.2,22.1,45.0,81.0,1.7,2.7,0.0
33.8,17.8,0.0,77.0,1.7,1.9,0.0
29.2,11.6,0.0,81.0,1.7,0.4,0.0
27.4,9.4,0.0,80.0,2.2,1.4,0.0
33.0,13.1,2.0,70.0,2.0,1.0,0.0
40.5,19.8,2.0,61.0,2.5,0.9,0.0
42.5,25.7,37.0,67.0,2.5,2.5,0.0
40.5,25.4,75.0,74.0,2.3,4.3,0.0
38.3,26.1,211.0,82.0,2.1,6.0,1.0
36.0,26.6,94.0,84.0,2.1,5.6,1.0
37.8,26.6,101.0,84.0,2.4,5.3,1.0
36.0,25.8,101.0,86.0,2.1,4.8,1.0
35.8,23.4,127.0,86.0,2.2,3.4,1.0
33.0,18.4,3.0,81.0,1.7,1.3,0.0
28.0,11.9,39.0,79.0,1.8,1.4,0.0
26.4,8.6,6.0,81.0,2.1,0.6,0.0
32.5,12.6,0.0,73.0,2.2,0.8,0.0
38.0,18.7,10.0,65.0,2.2,1.7,0.0
37.6,22.2,94.0,72.0,2.3,2.8,0.0
37.4,23.9,187.0,82.0,1.9,3.1,1.0
37.5,25.8,341.0,85.0,2.5,5.3,1.0
36.0,26.4,144.0,85.0,2.0,5.8,1.0
36.0,26.2,454.0,88.0,2.1,5.9,1.0
36.6,25.9,203.0,86.0,2.0,5.0,1.0
35.0,23.3,35.0,82.0,1.3,1.6,0.0
31.2,17.0,1.0,81.0,1.5,0.6,0.0
29.0,12.5,0.0,83.0,1.8,1.1,0.0
26.5,11.5,6.0,79.0,1.9,2.4,0.0
33.0,12.2,0.0,66.0,2.3,0.7,0.0
39.3,17.5,6.0,59.0,2.0,0.4,0.0
40.2,22.9,123.0,69.0,2.1,2.8,0.0
41.6,25.9,17.0,67.0,1.9,2.4,0.0
42.0,26.9,137.0,80.0,2.1,5.5,1.0
35.6,26.4,314.0,87.0,2.1,6.3,1.0
36.0,26.7,179.0,85.0,1.8,5.7,1.0
36.4,26.1,178.0,87.0,1.9,5.6,1.0
36.0,21.9,102.0,81.0,1.6,2.3,1.0
31.2,16.4,101.0,78.0,1.8,2.1,0.0
27.9,11.8,1.0,85.0,1.7,2.2,0.0
27.0,9.3,0.0,79.0,1.7,0.7,0.0
32.8,13.6,22.0,74.0,2.2,1.4,0.0
37.4,18.2,12.0,65.0,2.2,0.8,0.0
41.2,22.6,51.0,63.0,2.3,2.1,0.0
40.5,24.8,188.0,80.0,2.8,5.5,1.0
37.4,26.5,178.0,83.0,2.0,5.1,1.0
36.7,26.7,101.0,84.0,2.6,5.4,1.0
36.6,26.3,254.0,87.0,2.3,6.0,1.0
37.9,26.3,238.0,84.0,1.6,5.1,1.0
34.8,23.4,204.0,87.0,2.4,4.3,1.0
32.0,16.2,0.0,77.0,2.3,0.7,0.0
29.3,12.7,0.0,81.0,1.8,0.6,0.0
27.3,13.9,0.0,76.67857143,0.835185185,1.6,0.0
31.0,15.8,0.0,69.73214286,0.97962963,1.6,0.0
33.5,19.9,0.0,67.71428571,1.390740741,2.1,0.0
33.9,23.1,0.0,72.05357143,1.781481481,3.1,0.0
33.7,24.3,0.0,77.66071429,1.566666667,4.3,0.0
32.7,25.0,0.0,84.07142857,1.561111111,5.7,0.0
31.3,24.9,0.0,85.71428571,1.592592593,6.0,0.0
36.1,24.7,297.0,85.58928571,1.351851852,5.5,1.0
35.0,24.2,354.0,84.60714286,1.055555556,4.8,1.0
34.9,23.0,147.0,83.625,0.875925926,2.7,1.0
32.6,16.2,0.0,81.71428571,0.783333333,0.6,0.0
29.7,11.5,0.0,80.48214286,0.764814815,0.2,0.0
32.2,11.1,0.0,77.0,0.835185185,0.6,0.0
33.3,12.7,3.0,73.0,0.97962963,2.2,0.0
37.7,16.6,18.0,66.0,1.390740741,2.3,0.0
37.3,23.7,2.0,65.0,1.781481481,3.6,0.0
37.7,24.3,158.0,76.0,1.566666667,3.8,1.0
37.7,25.5,206.0,80.0,1.561111111,5.5,1.0
37.2,24.4,230.0,87.0,1.592592593,6.0,1.0
34.9,24.3,205.0,89.0,1.351851852,5.8,1.0
34.9,24.6,322.0,88.0,1.055555556,5.3,1.0
35.5,23.6,172.0,87.0,0.875925926,4.4,1.0
32.3,18.2,0.0,85.0,0.783333333,1.7,0.0
34.9,12.2,0.0,86.0,0.764814815,1.1,0.0
30.5,10.4,0.0,79.0,0.835185185,1.6,0.0
29.5,13.8,39.0,78.0,0.97962963,2.5,0.0
37.7,17.0,105.0,75.0,1.390740741,2.1,0.0
37.3,22.5,8.0,68.0,1.781481481,3.4,0.0
36.6,23.9,253.0,74.0,1.566666667,4.6,1.0
35.3,24.0,359.0,85.0,1.561111111,6.1,1.0
34.4,24.7,288.0,87.0,1.592592593,6.4,1.0
33.0,24.5,412.0,90.0,1.351851852,6.3,1.0
36.1,24.4,174.0,89.0,1.055555556,5.9,1.0
32.4,23.0,389.0,90.0,0.875925926,5.5,1.0
31.3,15.6,0.0,86.0,0.783333333,2.4,0.0
28.8,13.2,49.0,88.0,0.764814815,5.0,0.0
27.7,10.3,0.0,81.0,0.6,1.1,0.0
33.8,12.8,0.0,72.0,1.1,0.3,0.0
36.9,16.6,10.0,68.0,1.5,2.4,0.0
37.6,22.9,0.0,68.0,2.4,2.0,0.0
37.4,25.1,184.0,73.0,1.9,3.4,1.0
37.7,25.1,419.0,86.0,1.1,5.1,1.0
34.8,24.6,730.0,90.0,1.2,6.1,1.0
36.7,25.5,178.0,84.0,1.0,5.1,1.0
35.8,24.8,344.0,88.0,1.3,5.9,1.0
35.1,23.3,139.0,85.0,1.2,3.8,1.0
31.2,17.2,17.0,82.0,1.5,3.1,0.0
